"trial","condition","onset","RT","response","reversed","syllables","item","subjectID","subNum","run","instruction","construct","RT_original","responseNum","responseYN","valence"
2,3,10.075,-0.444688255474678,"yes",0,1,"stressed","FP043","043","run2","self","ill-being",1.09,1,"yes","negative"
3,2,15.027,-0.514008834649307,"yes",0,3,"have good friends","FP043","043","run2","self","social",1.017,1,"yes","positive"
4,2,20.044,-0.321415727533523,"no",0,2,"angry","FP043","043","run2","self","ill-being",1.233,0,"no","negative"
5,1,24.987,0.126654051201064,"yes",0,6,"live a purposeful life","FP043","043","run2","self","well-being",1.93,1,"yes","positive"
6,1,29.927,-0.573773452727007,"yes",0,2,"happy","FP043","043","run2","self","well-being",0.958,1,"yes","positive"
7,4,44.593,-0.504224020769309,"yes",0,2,"joyful","FP043","043","run2","change","well-being",1.027,1,"yes","positive"
8,4,49.537,-0.157924035313126,"yes",0,5,"interested in life","FP043","043","run2","change","well-being",1.452,1,"yes","positive"
9,6,54.524,-0.388498710428808,"yes",0,1,"sad","FP043","043","run2","change","ill-being",1.153,1,"yes","negative"
10,6,59.46,-0.0558747809589556,"yes",0,2,"fearful","FP043","043","run2","change","ill-being",1.608,1,"yes","negative"
11,5,64.41,-0.37300786710015,"yes",0,1,"loved","FP043","043","run2","change","social",1.171,1,"yes","positive"
12,6,69.734,0.128724445315372,"yes",0,3,"feel useless","FP043","043","run2","change","ill-being",1.934,1,"yes","negative"
13,3,84.444,-0.431020616746014,"yes",0,2,"nervous","FP043","043","run2","self","ill-being",1.105,1,"yes","negative"
14,3,89.542,-0.129408865005105,"no",0,5,"feel unimportant","FP043","043","run2","self","ill-being",1.494,0,"no","negative"
15,1,94.519,0.20438240486285,"no",0,5,"satisfied with life","FP043","043","run2","self","well-being",2.086,0,"no","positive"
16,1,99.459,0.0574761144780888,"no",0,4,"engaged in tasks","FP043","043","run2","self","well-being",1.801,0,"no","positive"
17,2,104.443,-0.467891152554342,"yes",0,3,"helped by friends","FP043","043","run2","self","social",1.065,1,"yes","positive"
18,3,109.392,-0.22044439229446,"no",0,3,"overwhelmed","FP043","043","run2","self","ill-being",1.364,0,"no","negative"
19,6,124.057,-0.352719766332256,"yes",0,4,"feel rejected","FP043","043","run2","change","ill-being",1.195,1,"yes","negative"
20,4,129.042,-0.210232779124264,"yes",0,1,"proud","FP043","043","run2","change","well-being",1.378,1,"yes","positive"
21,5,134.026,-0.281664866082231,"yes",1,4,"isolated","FP043","043","run2","change","social",1.283,0,"no","negative"
22,5,139.018,-0.332835101216596,"yes",0,5,"comfortable with friends","FP043","043","run2","change","social",1.219,1,"yes","positive"
23,4,143.958,0.0821551843649302,"yes",0,3,"achieve goals","FP043","043","run2","change","well-being",1.846,1,"yes","positive"
24,6,149.059,0.365222072840905,"yes",0,3,"feel worthless","FP043","043","run2","change","ill-being",2.45,1,"yes","negative"
25,2,163.709,-0.361967415253916,"yes",0,2,"trusted","FP043","043","run2","self","social",1.184,1,"yes","positive"
26,1,168.69,-0.37300786710015,"yes",0,6,"live a meaningful life","FP043","043","run2","self","well-being",1.171,1,"yes","positive"
27,1,174.008,-0.737890121150057,"yes",0,3,"positive","FP043","043","run2","self","well-being",0.813,1,"yes","positive"
28,3,178.959,-0.797439060957276,"yes",0,2,"anxious","FP043","043","run2","self","ill-being",0.766,1,"yes","negative"
29,2,183.941,-0.195108256032386,"yes",0,3,"am cared for","FP043","043","run2","self","social",1.399,1,"yes","positive"
30,2,188.959,-0.756512633248059,"yes",0,4,"feel encouraged","FP043","043","run2","self","social",0.798,1,"yes","positive"
31,5,203.625,-0.673582253917326,"yes",0,6,"have warm relationships","FP043","043","run2","change","social",0.867,1,"yes","positive"
32,5,208.601,-0.0683905888907863,"yes",0,6,"belong in social group","FP043","043","run2","change","social",1.588,1,"yes","positive"
33,6,213.772,-0.545979589525778,"yes",1,2,"lonely","FP043","043","run2","change","social",0.985,0,"no","negative"
34,5,218.792,-0.0778813276395895,"yes",0,7,"have trusting relationships","FP043","043","run2","change","social",1.573,1,"yes","positive"
35,4,224.112,0.102531224438441,"yes",0,3,"like myself","FP043","043","run2","change","well-being",1.884,1,"yes","positive"
36,4,229.091,-0.165528634698345,"yes",0,2,"hopeful","FP043","043","run2","change","well-being",1.441,1,"yes","positive"
1,3,5.062,NA,NA,0,5,"feel unimportant","FP044","044","run1","self","ill-being",NA,NA,NA,"negative"
2,3,10.03,0.518906171532906,"yes",0,2,"anxious","FP044","044","run1","self","ill-being",2.857,1,"yes","negative"
3,2,15.014,0.377795752993934,"yes",0,3,"am cared for","FP044","044","run1","self","social",2.481,1,"yes","positive"
4,2,19.964,-0.339419487144775,"yes",0,1,"loved","FP044","044","run1","self","social",1.211,1,"yes","positive"
5,1,24.991,-0.253234215117451,"yes",0,1,"proud","FP044","044","run1","self","well-being",1.32,1,"yes","positive"
6,1,29.979,0.123540400527784,"yes",0,6,"live a purposeful life","FP044","044","run1","self","well-being",1.924,1,"yes","positive"
7,4,44.68,0.264386451781369,"yes",0,6,"live a meaningful life","FP044","044","run1","change","well-being",2.215,1,"yes","positive"
8,4,49.859,0.922152041447068,"yes",0,5,"satisfied with life","FP044","044","run1","change","well-being",4.276,1,"yes","positive"
9,6,54.813,NA,NA,0,3,"feel useless","FP044","044","run1","change","ill-being",NA,NA,NA,"negative"
10,6,59.763,0.0767233404825685,"yes",0,1,"stressed","FP044","044","run1","change","ill-being",1.836,1,"yes","negative"
11,5,64.786,0.315860316772516,"yes",0,6,"belong in social group","FP044","044","run1","change","social",2.332,1,"yes","positive"
12,6,69.964,-0.238942885006695,"yes",0,1,"sad","FP044","044","run1","change","ill-being",1.339,1,"yes","negative"
13,3,84.63,0.105181636803642,"yes",0,4,"feel rejected","FP044","044","run1","self","ill-being",1.889,1,"yes","negative"
14,3,89.613,-0.536884024041293,"yes",0,2,"nervous","FP044","044","run1","self","ill-being",0.994,1,"yes","negative"
15,1,94.558,-0.160682657752206,"yes",0,3,"achieve goals","FP044","044","run1","self","well-being",1.448,1,"yes","positive"
16,1,99.511,0.0745423145362083,"yes",0,4,"engaged in tasks","FP044","044","run1","self","well-being",1.832,1,"yes","positive"
17,2,104.498,-0.232243939225615,"yes",0,5,"comfortable with friends","FP044","044","run1","self","social",1.348,1,"yes","positive"
18,3,109.818,-0.331195756587163,"no",1,2,"lonely","FP044","044","run1","self","social",1.221,1,"yes","negative"
19,6,124.529,0.136963420859925,"yes",0,2,"fearful","FP044","044","run1","change","ill-being",1.95,1,"yes","negative"
20,4,129.549,0.945497606493028,"yes",0,3,"like myself","FP044","044","run1","change","well-being",4.377,1,"yes","positive"
21,5,134.645,0.89320577373819,"yes",0,3,"helped by friends","FP044","044","run1","change","social",4.154,1,"yes","positive"
22,5,139.595,0.605684176292772,"yes",0,7,"have trusting relationships","FP044","044","run1","change","social",3.116,1,"yes","positive"
23,4,144.612,0.159778098626097,"yes",0,5,"interested in life","FP044","044","run1","change","well-being",1.995,1,"yes","positive"
24,6,149.562,0.511881204110984,"yes",0,3,"feel worthless","FP044","044","run1","change","ill-being",2.837,1,"yes","negative"
25,2,164.228,0.0891727570235767,"yes",0,6,"have warm relationships","FP044","044","run1","self","social",1.859,1,"yes","positive"
26,1,169.211,-0.180913553537825,"yes",0,2,"hopeful","FP044","044","run1","self","well-being",1.419,1,"yes","positive"
27,1,174.311,-0.376429598411311,"yes",0,2,"happy","FP044","044","run1","self","well-being",1.167,1,"yes","positive"
28,3,179.295,0.34460278563817,"no",0,5,"unable to cope","FP044","044","run1","self","ill-being",2.4,0,"no","negative"
29,2,184.323,0.610805826412827,"no",1,4,"isolated","FP044","044","run1","self","social",3.132,1,"yes","negative"
30,2,189.309,-0.0546317727193585,"yes",0,4,"feel encouraged","FP044","044","run1","self","social",1.61,1,"yes","positive"
31,5,204.012,0.131306424544784,"yes",0,2,"trusted","FP044","044","run1","change","social",1.939,1,"yes","positive"
32,5,208.99,-0.132761198013858,"yes",0,2,"angry","FP044","044","run1","change","ill-being",1.489,1,"yes","negative"
33,6,213.944,-0.404233300782364,"yes",0,3,"overwhelmed","FP044","044","run1","change","ill-being",1.135,1,"yes","negative"
34,5,219.044,-0.0997330968589881,"yes",0,3,"have good friends","FP044","044","run1","change","social",1.539,1,"yes","positive"
35,4,223.994,-0.378144864698066,"yes",0,2,"joyful","FP044","044","run1","change","well-being",1.165,1,"yes","positive"
36,4,229.321,-0.549029922343401,"yes",0,3,"positive","FP044","044","run1","change","well-being",0.982,1,"yes","positive"
1,3,5.054,0.430780481879222,"no",0,3,"feel useless","FP044","044","run2","self","ill-being",2.616,0,"no","negative"
2,3,10.008,-0.129408865005105,"yes",0,1,"stressed","FP044","044","run2","self","ill-being",1.494,1,"yes","negative"
3,2,14.995,0.156263156518652,"yes",0,6,"belong in social group","FP044","044","run2","self","social",1.988,1,"yes","positive"
4,2,20.013,-0.0453581359340294,"yes",0,3,"helped by friends","FP044","044","run2","self","social",1.625,1,"yes","positive"
5,1,24.997,0.130274432709129,"yes",0,6,"live a meaningful life","FP044","044","run2","self","well-being",1.937,1,"yes","positive"
6,1,29.946,0.0685198490297406,"yes",0,5,"satisfied with life","FP044","044","run2","self","well-being",1.821,1,"yes","positive"
7,4,44.696,0.685233032408046,"yes",0,1,"proud","FP044","044","run2","change","well-being",3.374,1,"yes","positive"
8,4,49.646,0.279174980315715,"yes",0,6,"live a purposeful life","FP044","044","run2","change","well-being",2.248,1,"yes","positive"
9,6,54.59,0.678691230904106,"no",0,5,"feel unimportant","FP044","044","run2","change","ill-being",3.352,0,"no","negative"
10,6,59.543,0.54584150156433,"yes",0,2,"anxious","FP044","044","run2","change","ill-being",2.935,1,"yes","negative"
11,5,64.713,0.708667028008757,"yes",0,3,"am cared for","FP044","044","run2","change","social",3.454,1,"yes","positive"
12,6,69.663,0.341263884372655,"yes",0,4,"feel rejected","FP044","044","run2","change","ill-being",2.392,1,"yes","negative"
13,3,84.412,0.284056285770136,"no",0,1,"sad","FP044","044","run2","self","ill-being",2.259,0,"no","negative"
14,3,89.362,0.494817156929622,"no",0,2,"fearful","FP044","044","run2","self","ill-being",2.789,0,"no","negative"
15,1,94.312,0.103592232495535,"yes",0,3,"like myself","FP044","044","run2","self","well-being",1.886,1,"yes","positive"
16,1,99.296,0.48942437017691,"yes",0,5,"interested in life","FP044","044","run2","self","well-being",2.774,1,"yes","positive"
17,2,104.628,0.276502372934238,"no",0,7,"have trusting relationships","FP044","044","run2","self","social",2.242,0,"no","positive"
18,3,109.579,0.195716004930452,"no",0,3,"feel worthless","FP044","044","run2","self","ill-being",2.068,0,"no","negative"
19,6,124.323,-0.0343421126605992,"no",0,2,"nervous","FP044","044","run2","change","ill-being",1.643,0,"no","negative"
20,4,129.277,-0.521906210344258,"yes",0,3,"achieve goals","FP044","044","run2","change","well-being",1.009,1,"yes","positive"
21,5,134.378,-0.287135766793132,"yes",0,1,"loved","FP044","044","run2","change","social",1.276,1,"yes","positive"
22,5,139.55,0.0344478573343302,"yes",0,5,"comfortable with friends","FP044","044","run2","change","social",1.76,1,"yes","positive"
23,4,144.538,0.284941241580103,"yes",0,4,"engaged in tasks","FP044","044","run2","change","well-being",2.261,1,"yes","positive"
24,6,149.492,0.11414085351628,"no",1,2,"lonely","FP044","044","run2","change","social",1.906,1,"yes","negative"
25,2,164.228,-0.287919773105341,"yes",0,2,"trusted","FP044","044","run2","self","social",1.275,1,"yes","positive"
26,1,169.205,-0.587436303204125,"yes",0,2,"joyful","FP044","044","run2","self","well-being",0.945,1,"yes","positive"
27,1,174.309,0.473069290010471,"yes",0,3,"positive","FP044","044","run2","self","well-being",2.729,1,"yes","positive"
28,3,179.295,0.193779895903586,"no",0,3,"overwhelmed","FP044","044","run2","self","ill-being",2.064,0,"no","negative"
29,2,184.394,-0.372154260560909,"no",0,2,"angry","FP044","044","run2","self","ill-being",1.172,0,"no","negative"
30,2,189.72,-0.448364730203986,"yes",0,3,"have good friends","FP044","044","run2","self","social",1.086,1,"yes","positive"
31,5,204.395,0.0457474125882635,"yes",0,6,"have warm relationships","FP044","044","run2","change","social",1.78,1,"yes","positive"
32,5,209.494,0.0258886039386603,"yes",1,4,"isolated","FP044","044","run2","change","social",1.745,0,"no","negative"
33,6,214.438,0.235996266666496,"no",0,5,"unable to cope","FP044","044","run2","change","ill-being",2.153,0,"no","negative"
34,5,219.425,-0.448364730203986,"yes",0,4,"feel encouraged","FP044","044","run2","change","social",1.086,1,"yes","positive"
35,4,224.411,-0.27467454635532,"yes",0,2,"hopeful","FP044","044","run2","change","well-being",1.292,1,"yes","positive"
36,4,229.732,-0.437375608628391,"yes",0,2,"happy","FP044","044","run2","change","well-being",1.098,1,"yes","positive"
1,3,5.043,-0.164834912852973,"yes",0,2,"anxious","FP045","045","run1","self","ill-being",1.442,1,"yes","negative"
2,3,10.022,-0.150376829677743,"yes",0,2,"nervous","FP045","045","run1","self","ill-being",1.463,1,"yes","negative"
3,2,15.001,-0.428309363390638,"no",0,2,"angry","FP045","045","run1","self","ill-being",1.108,0,"no","negative"
4,2,20.021,-0.410419798639863,"yes",0,1,"loved","FP045","045","run1","self","social",1.128,1,"yes","positive"
5,1,25.005,-0.0608623224699946,"yes",0,5,"interested in life","FP045","045","run1","self","well-being",1.6,1,"yes","positive"
6,1,29.956,-0.234471938661928,"no",0,1,"proud","FP045","045","run1","self","well-being",1.345,0,"no","positive"
7,4,44.622,0.551278144245072,"no",0,6,"live a meaningful life","FP045","045","run1","change","well-being",2.951,0,"no","positive"
8,4,49.939,0.202943210563105,"yes",0,3,"positive","FP045","045","run1","change","well-being",2.083,1,"yes","positive"
9,6,54.923,-0.360279651140197,"yes",1,2,"lonely","FP045","045","run1","change","social",1.186,0,"no","negative"
10,6,59.9,0.217715935732316,"no",0,5,"unable to cope","FP045","045","run1","change","ill-being",2.114,0,"no","negative"
11,5,64.886,0.481098530226707,"yes",0,3,"have good friends","FP045","045","run1","change","social",2.751,1,"yes","positive"
12,6,69.839,-0.272355256564229,"yes",0,1,"sad","FP045","045","run1","change","ill-being",1.295,1,"yes","negative"
13,3,84.651,0.15122028148479,"no",0,5,"feel unimportant","FP045","045","run1","self","ill-being",1.978,0,"no","negative"
14,3,89.671,-0.134105284237712,"no",0,4,"feel rejected","FP045","045","run1","self","ill-being",1.487,0,"no","negative"
15,1,94.655,-0.266196653573022,"yes",0,6,"live a purposeful life","FP045","045","run1","self","well-being",1.303,1,"yes","positive"
16,1,99.594,-0.610991996195015,"yes",0,2,"hopeful","FP045","045","run1","self","well-being",0.923,1,"yes","positive"
17,2,104.615,-0.501307149474186,"yes",0,3,"helped by friends","FP045","045","run1","self","social",1.03,1,"yes","positive"
18,3,109.786,-0.256269118812605,"yes",0,1,"stressed","FP045","045","run1","self","ill-being",1.316,1,"yes","negative"
19,6,124.439,-0.316561349068725,"yes",0,3,"overwhelmed","FP045","045","run1","change","ill-being",1.239,1,"yes","negative"
20,4,129.383,0.36031207934335,"no",0,5,"satisfied with life","FP045","045","run1","change","well-being",2.438,0,"no","positive"
21,5,134.37,0.151725714904698,"yes",0,7,"have trusting relationships","FP045","045","run1","change","social",1.979,1,"yes","positive"
22,5,139.472,0.230407057891815,"no",0,5,"comfortable with friends","FP045","045","run1","change","social",2.141,0,"no","positive"
23,4,144.488,0.0143610987675928,"yes",0,2,"joyful","FP045","045","run1","change","well-being",1.725,1,"yes","positive"
24,6,149.463,-0.108216018853465,"yes",0,3,"feel useless","FP045","045","run1","change","ill-being",1.526,1,"yes","negative"
25,2,164.354,0.862155730153587,"yes",0,6,"have warm relationships","FP045","045","run1","self","social",4.027,1,"yes","positive"
26,1,169.294,-0.12873974487308,"yes",0,4,"engaged in tasks","FP045","045","run1","self","well-being",1.495,1,"yes","positive"
27,1,174.238,-0.51597733922198,"yes",0,2,"happy","FP045","045","run1","self","well-being",1.015,1,"yes","positive"
28,3,179.335,0.157268687020671,"yes",0,2,"fearful","FP045","045","run1","self","ill-being",1.99,1,"yes","negative"
29,2,184.654,-0.417537266408727,"yes",0,4,"feel encouraged","FP045","045","run1","self","social",1.12,1,"yes","positive"
30,2,189.638,-0.277775324033568,"yes",0,2,"trusted","FP045","045","run1","self","social",1.288,1,"yes","positive"
31,5,204.303,0.51504854795193,"no",0,3,"am cared for","FP045","045","run1","change","social",2.846,0,"no","positive"
32,5,209.253,-0.122737726188082,"yes",1,4,"isolated","FP045","045","run1","change","social",1.504,0,"no","negative"
33,6,214.271,0.0429344712116488,"yes",0,3,"feel worthless","FP045","045","run1","change","ill-being",1.775,1,"yes","negative"
34,5,219.214,0.518205891392243,"yes",0,6,"belong in social group","FP045","045","run1","change","social",2.855,1,"yes","positive"
35,4,224.535,0.320566207809928,"yes",0,3,"achieve goals","FP045","045","run1","change","well-being",2.343,1,"yes","positive"
36,4,229.487,0.26031496911558,"yes",0,3,"like myself","FP045","045","run1","change","well-being",2.206,1,"yes","positive"
1,3,5.051,0.172231559697383,"no",1,2,"lonely","FP045","045","run2","self","social",2.02,1,"yes","negative"
2,3,10.038,-0.0114770972892517,"no",0,5,"unable to cope","FP045","045","run2","self","ill-being",1.681,0,"no","negative"
3,2,14.992,-0.51597733922198,"yes",0,3,"have good friends","FP045","045","run2","self","social",1.015,1,"yes","positive"
4,2,20.092,0.388220867460426,"yes",0,7,"have trusting relationships","FP045","045","run2","self","social",2.507,1,"yes","positive"
5,1,25.192,-0.134105284237712,"yes",0,6,"live a meaningful life","FP045","045","run2","self","well-being",1.487,1,"yes","positive"
6,1,30.209,-0.590615956121504,"yes",0,3,"positive","FP045","045","run2","self","well-being",0.942,1,"yes","positive"
7,4,44.876,0.505516260416245,"yes",0,5,"interested in life","FP045","045","run2","change","well-being",2.819,1,"yes","positive"
8,4,49.85,-0.168308344618842,"yes",0,1,"proud","FP045","045","run2","change","well-being",1.437,1,"yes","positive"
9,6,54.87,0.158273207446676,"yes",0,2,"anxious","FP045","045","run2","change","ill-being",1.992,1,"yes","negative"
10,6,59.857,-0.207334226370252,"yes",0,2,"nervous","FP045","045","run2","change","ill-being",1.382,1,"yes","negative"
11,5,64.841,-0.190117158327257,"yes",0,2,"angry","FP045","045","run2","change","ill-being",1.406,1,"yes","negative"
12,6,69.864,-0.24794519636566,"yes",0,5,"feel unimportant","FP045","045","run2","change","ill-being",1.327,1,"yes","negative"
13,3,84.758,-0.361123177128636,"no",0,1,"sad","FP045","045","run2","self","ill-being",1.185,0,"no","negative"
14,3,89.775,-0.229280974094958,"yes",0,3,"overwhelmed","FP045","045","run2","self","ill-being",1.352,1,"yes","negative"
15,1,94.716,-0.400715267250685,"yes",0,5,"satisfied with life","FP045","045","run2","self","well-being",1.139,1,"yes","positive"
16,1,99.658,-0.600216029850523,"yes",0,2,"joyful","FP045","045","run2","self","well-being",0.933,1,"yes","positive"
17,2,104.606,-0.554134578655085,"yes",0,5,"comfortable with friends","FP045","045","run2","self","social",0.977,1,"yes","positive"
18,3,109.59,0.0619082546974278,"no",0,3,"feel useless","FP045","045","run2","self","ill-being",1.809,0,"no","negative"
19,6,124.471,0.178154578000505,"yes",0,4,"feel rejected","FP045","045","run2","change","ill-being",2.032,1,"yes","negative"
20,4,129.574,0.243400280129007,"no",0,6,"live a purposeful life","FP045","045","run2","change","well-being",2.169,0,"no","positive"
21,5,134.558,-0.0258572132713044,"yes",0,1,"loved","FP045","045","run2","change","social",1.657,1,"yes","positive"
22,5,139.54,0.613038326144086,"no",0,3,"helped by friends","FP045","045","run2","change","social",3.139,0,"no","positive"
23,4,144.635,-0.23819633775291,"yes",0,2,"hopeful","FP045","045","run2","change","well-being",1.34,1,"yes","positive"
24,6,149.622,-0.246439171984622,"yes",0,1,"stressed","FP045","045","run2","change","ill-being",1.329,1,"yes","negative"
25,2,164.273,-0.557209927055332,"yes",0,3,"am cared for","FP045","045","run2","self","social",0.974,1,"yes","positive"
26,1,169.29,-0.219711523078807,"yes",0,3,"achieve goals","FP045","045","run2","self","well-being",1.365,1,"yes","positive"
27,1,174.24,-0.297376108347376,"yes",0,3,"like myself","FP045","045","run2","self","well-being",1.263,1,"yes","positive"
28,3,179.223,0.100405825126128,"no",0,3,"feel worthless","FP045","045","run2","self","ill-being",1.88,0,"no","negative"
29,2,184.163,0.20342317217539,"yes",1,4,"isolated","FP045","045","run2","self","social",2.084,0,"no","negative"
30,2,189.183,0.078899619905164,"no",0,6,"belong in social group","FP045","045","run2","self","social",1.84,0,"no","positive"
31,5,203.84,0.334131485770874,"yes",0,6,"have warm relationships","FP045","045","run2","change","social",2.375,1,"yes","positive"
32,5,208.823,0.0253153737710576,"yes",0,4,"feel encouraged","FP045","045","run2","change","social",1.744,1,"yes","positive"
33,6,214.152,-0.55618375970002,"yes",0,2,"fearful","FP045","045","run2","change","ill-being",0.975,1,"yes","negative"
34,5,219.139,-0.385900181465545,"yes",0,2,"trusted","FP045","045","run2","change","social",1.156,1,"yes","positive"
35,4,224.09,-0.243433910519159,"yes",0,4,"engaged in tasks","FP045","045","run2","change","well-being",1.333,1,"yes","positive"
36,4,229.412,-0.770392982280464,"yes",0,2,"happy","FP045","045","run2","change","well-being",0.787,1,"yes","positive"
1,3,5.062,-0.0222427515049396,"no",0,5,"feel unimportant","FP046","046","run1","self","ill-being",1.663,0,"no","negative"
2,3,10.045,0.22853702462128,"no",0,3,"overwhelmed","FP046","046","run1","self","ill-being",2.137,0,"no","negative"
3,2,15.007,0.216295817150453,"yes",0,5,"comfortable with friends","FP046","046","run1","self","social",2.111,1,"yes","positive"
4,2,20.027,-0.0589890780883144,"no",0,3,"helped by friends","FP046","046","run1","self","social",1.603,0,"no","positive"
5,1,25.012,-0.387631783629823,"yes",0,3,"positive","FP046","046","run1","self","well-being",1.154,1,"yes","positive"
6,1,29.961,-0.0533903076312937,"no",0,1,"proud","FP046","046","run1","self","well-being",1.612,0,"no","positive"
7,4,44.712,0.316717582148634,"no",0,4,"engaged in tasks","FP046","046","run1","change","well-being",2.334,0,"no","positive"
8,4,49.661,0.351661150005616,"no",0,2,"happy","FP046","046","run1","change","well-being",2.417,0,"no","positive"
9,6,54.761,-0.392844653818356,"no",0,2,"nervous","FP046","046","run1","change","ill-being",1.148,0,"no","negative"
10,6,59.744,0.0902480259443834,"yes",0,1,"stressed","FP046","046","run1","change","ill-being",1.861,1,"yes","negative"
11,5,64.727,0.717888995382099,"yes",0,7,"have trusting relationships","FP046","046","run1","change","social",3.486,1,"yes","positive"
12,6,69.71,0.540375140156247,"no",0,3,"feel worthless","FP046","046","run1","change","ill-being",2.919,0,"no","negative"
13,3,84.374,0.272032092803334,"no",0,4,"feel rejected","FP046","046","run1","self","ill-being",2.232,0,"no","negative"
14,3,89.361,0.059694640069114,"no",0,1,"sad","FP046","046","run1","self","ill-being",1.805,0,"no","negative"
15,1,94.344,0.483277180325929,"no",0,3,"like myself","FP046","046","run1","self","well-being",2.757,0,"no","positive"
16,1,99.518,0.778547365068203,"no",0,6,"live a meaningful life","FP046","046","run1","self","well-being",3.704,0,"no","positive"
17,2,104.471,-0.447444343576658,"yes",0,4,"feel encouraged","FP046","046","run1","self","social",1.087,1,"yes","positive"
18,3,109.458,-0.0990835352901924,"yes",0,2,"anxious","FP046","046","run1","self","ill-being",1.54,1,"yes","negative"
19,6,124.127,0.125098437716499,"no",1,2,"lonely","FP046","046","run1","change","social",1.927,1,"yes","negative"
20,4,129.073,0.4265667234896,"yes",0,2,"joyful","FP046","046","run1","change","well-being",2.605,1,"yes","positive"
21,5,134.092,-0.0210408282833231,"yes",1,4,"isolated","FP046","046","run1","change","social",1.665,0,"no","negative"
22,5,139.076,0.134396025354679,"no",0,1,"loved","FP046","046","run1","change","social",1.945,0,"no","positive"
23,4,144.176,0.405227407454605,"yes",0,5,"satisfied with life","FP046","046","run1","change","well-being",2.55,1,"yes","positive"
24,6,149.16,0.059694640069114,"yes",0,5,"unable to cope","FP046","046","run1","change","ill-being",1.805,1,"yes","negative"
25,2,163.826,0.715016255687415,"yes",0,6,"belong in social group","FP046","046","run1","self","social",3.476,1,"yes","positive"
26,1,169.15,0.51539985658017,"yes",0,5,"interested in life","FP046","046","run1","self","well-being",2.847,1,"yes","positive"
27,1,174.322,0.312423887273934,"no",0,3,"achieve goals","FP046","046","run1","self","well-being",2.324,0,"no","positive"
28,3,179.341,0.548903249150899,"yes",0,2,"fearful","FP046","046","run1","self","ill-being",2.944,1,"yes","negative"
29,2,184.442,-0.0945483801248012,"no",0,3,"am cared for","FP046","046","run1","self","social",1.547,0,"no","positive"
30,2,189.399,0.408750605461922,"yes",0,6,"have warm relationships","FP046","046","run1","self","social",2.559,1,"yes","positive"
31,5,204.443,0.407186271939938,"yes",0,2,"trusted","FP046","046","run1","change","social",2.555,1,"yes","positive"
32,5,209.463,-0.329559095010695,"yes",0,3,"have good friends","FP046","046","run1","change","social",1.223,1,"yes","positive"
33,6,214.559,0.320139313459795,"yes",0,3,"feel useless","FP046","046","run1","change","ill-being",2.342,1,"yes","negative"
34,5,219.504,0.742819465021506,"yes",0,2,"angry","FP046","046","run1","change","ill-being",3.574,1,"yes","negative"
35,4,224.491,0.127172051730647,"yes",0,6,"live a purposeful life","FP046","046","run1","change","well-being",1.931,1,"yes","positive"
36,4,229.442,0.115189621310364,"no",0,2,"hopeful","FP046","046","run1","change","well-being",1.908,0,"no","positive"
1,3,5.047,0.491944623536098,"yes",0,2,"nervous","FP046","046","run2","self","ill-being",2.781,1,"yes","negative"
2,3,10.08,-0.465078211177727,"no",0,1,"stressed","FP046","046","run2","self","ill-being",1.068,0,"no","negative"
3,2,15.413,0.0739963139766434,"no",0,7,"have trusting relationships","FP046","046","run2","self","social",1.831,0,"no","positive"
4,2,20.363,-0.0355601396077764,"no",1,4,"isolated","FP046","046","run2","self","social",1.641,1,"yes","negative"
5,1,25.393,0.633534077490382,"yes",0,4,"engaged in tasks","FP046","046","run2","self","well-being",3.204,1,"yes","positive"
6,1,30.346,0.269340301137623,"yes",0,2,"happy","FP046","046","run2","self","well-being",2.226,1,"yes","positive"
7,4,45.013,0.396562524568881,"no",0,3,"positive","FP046","046","run2","change","well-being",2.528,0,"no","positive"
8,4,49.993,0.638515407840587,"yes",0,1,"proud","FP046","046","run2","change","well-being",3.22,1,"yes","positive"
9,6,55.012,0.224316619763668,"yes",0,5,"feel unimportant","FP046","046","run2","change","ill-being",2.128,1,"yes","negative"
10,6,59.962,-0.22191174398841,"yes",0,3,"overwhelmed","FP046","046","run2","change","ill-being",1.362,1,"yes","negative"
11,5,64.912,0.447460171077877,"yes",0,5,"comfortable with friends","FP046","046","run2","change","social",2.66,1,"yes","positive"
12,6,69.856,0.312423887273934,"yes",0,4,"feel rejected","FP046","046","run2","change","ill-being",2.324,1,"yes","negative"
13,3,84.562,0.571074127045054,"no",0,3,"feel worthless","FP046","046","run2","self","ill-being",3.01,0,"no","negative"
14,3,89.544,0.20342317217539,"yes",1,2,"lonely","FP046","046","run2","self","social",2.084,0,"no","negative"
15,1,94.575,0.523097585283497,"no",0,2,"joyful","FP046","046","run2","self","well-being",2.869,0,"no","positive"
16,1,99.561,0.147675076454853,"yes",0,5,"satisfied with life","FP046","046","run2","self","well-being",1.971,1,"yes","positive"
17,2,104.512,0.184531837779035,"yes",0,1,"loved","FP046","046","run2","self","social",2.045,1,"yes","positive"
18,3,109.495,-0.140852948166487,"no",0,5,"unable to cope","FP046","046","run2","self","ill-being",1.477,0,"no","negative"
19,6,124.195,0.487620292473095,"yes",0,1,"sad","FP046","046","run2","change","ill-being",2.769,1,"yes","negative"
20,4,129.145,0.691437809294929,"no",0,3,"like myself","FP046","046","run2","change","well-being",3.395,0,"no","positive"
21,5,134.17,0.321845798515554,"yes",0,3,"helped by friends","FP046","046","run2","change","social",2.346,1,"yes","positive"
